"","p-value","R-squared","p.valor_beta0","p.valor_B73_PvsB73_noP","p.valor_MICH_noPvsB73_noP","p.valor_MICH_PvsB73_noP","p.valor_Time","p.valor_TimexB73_P","p.valor_TimexMICH_noP","p.valor_TimexMICH_P","p.valor_Time2","p.valor_Time2xB73_P","p.valor_Time2xMICH_noP","p.valor_Time2xMICH_P","p.valor_Time3","p.valor_Time3xB73_P","p.valor_Time3xMICH_noP","p.valor_Time3xMICH_P"
"Zm00001eb170400",1.58915254286534e-13,0.770882490778536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00211691941458425,NA,NA,NA,8.62667646636159e-06,NA
"Zm00001eb170770",2.47639288319423e-08,0.652990160731753,NA,NA,NA,NA,NA,NA,NA,NA,2.23790572309264e-09,1.47834779378738e-07,NA,6.25193752955535e-08,NA,NA,0.000805320481146173,NA
"Zm00001eb171030",2.42451092669121e-07,0.607338588727736,NA,NA,NA,NA,5.24368855489525e-09,NA,NA,NA,NA,1.14794430237786e-05,0.00126449684557175,5.54479978671459e-06,NA,NA,NA,NA
"Zm00001eb172070",1.63167616087836e-09,0.700297153161887,5.07068861954994e-23,NA,NA,4.77692145410534e-09,NA,NA,0.0357090167080183,NA,NA,5.5369530881963e-06,NA,NA,4.92372313495952e-08,NA,NA,NA
"Zm00001eb172590",6.87126039755566e-08,0.633295668780015,4.11594324297882e-14,7.34244567844454e-08,4.60033054940116e-05,9.2875837083057e-08,NA,NA,0.00559288629558535,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb174190",3.10268813693077e-08,0.648736016190713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.41523385843387e-10,5.37452986639354e-06,0.000105339099525897,4.84870556707902e-05
"Zm00001eb174340",1.88680988240193e-10,0.733064513397006,0.00506528923266629,NA,NA,NA,1.14355431273601e-11,NA,NA,NA,NA,1.05122978397381e-07,0.00166676528185185,2.30936547097569e-08,NA,NA,NA,NA
"Zm00001eb175260",9.05328772750521e-09,0.640245937907182,2.22436473966334e-10,0.328040151795473,3.18024537715291e-07,4.98309938366488e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb176400",2.86044920907437e-07,0.66235729769374,7.47689090362692e-10,0.224547802526153,NA,0.521335224842886,NA,0.000110240488573271,NA,NA,NA,NA,NA,3.5047064484381e-05,1.08322903274585e-06,NA,0.0041937251444461,NA
"Zm00001eb176760",3.78096353960823e-08,0.644960917544219,NA,NA,NA,NA,3.49627815788331e-09,NA,NA,NA,NA,1.50793408420824e-07,0.00559497541134114,NA,NA,NA,NA,1.75978039040961e-06
"Zm00001eb178940",1.27229940318329e-07,0.620845271664309,NA,NA,NA,NA,8.77821527526282e-09,NA,NA,NA,NA,1.2681489943298e-06,NA,6.76032630182062e-07,NA,NA,0.00322508424493872,NA
"Zm00001eb179330",4.30205551610952e-08,0.642472812528563,0.00445561016911534,NA,NA,NA,1.55195489915148e-08,NA,NA,NA,NA,2.12811768245801e-07,0.00533574466107505,6.30879588379322e-08,NA,NA,NA,NA
"Zm00001eb179680",3.90020642108417e-10,0.722467031633376,8.81495441089544e-19,NA,0.000188265092709287,1.49183571113691e-07,6.53360937296372e-10,NA,NA,NA,NA,NA,NA,NA,NA,0.000135914902110242,NA,NA
"Zm00001eb179810",2.48394888927036e-07,0.606821515448554,1.51237588423375e-23,NA,4.65423014055475e-05,NA,NA,5.07858636501374e-07,NA,NA,0.000186261194145247,NA,NA,1.80026611925117e-08,NA,NA,NA,NA
"Zm00001eb180060",1.24181084304492e-07,0.621343731771078,NA,NA,NA,NA,NA,NA,NA,NA,3.07931777273977e-09,1.85929943092813e-06,NA,5.04921398290898e-07,NA,NA,0.000222614969678772,NA
"Zm00001eb180480",1.88641011011281e-09,0.697950499193233,0.00681623867024346,NA,NA,NA,5.512410749204e-11,NA,NA,NA,NA,3.4036307932446e-07,0.000360259612957057,6.20283145579347e-08,NA,NA,NA,NA
"Zm00001eb181880",2.26576462639524e-06,0.645954097623239,NA,0.223211093974425,0.830733941614531,0.182321366485879,0.000140941545149273,0.00294054565626724,NA,0.00034671017325413,NA,NA,0.048625521228207,NA,NA,NA,NA,NA
"Zm00001eb182740",1.4106519810777e-07,0.618716199422367,NA,NA,NA,NA,1.97416135103899e-08,NA,NA,NA,NA,9.28080930537924e-06,NA,1.34726545676548e-06,NA,NA,0.0271879933914944,NA
"Zm00001eb182850",6.3376426379385e-16,0.863605067188763,NA,0.933491873261789,0.000275747932329573,4.85957345872144e-13,NA,NA,0.0314039648553381,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb182940",1.69656692567507e-07,0.614878401663634,0.00261286930016883,NA,NA,NA,9.94851320149644e-09,NA,NA,NA,NA,4.64332599313378e-06,0.00135973539494226,2.13468904085751e-07,NA,NA,NA,NA
"Zm00001eb182980",3.50459979770321e-06,0.608561759212448,NA,0.182142100898859,0.312611500003999,NA,5.58829615831491e-06,NA,NA,NA,NA,0.00260173595155294,NA,2.20156818524089e-06,NA,NA,0.0327928872957813,NA
"Zm00001eb183030",3.20872250550292e-08,0.615772762263325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00203372736553444,0.00583502616239107,NA,NA,0.044924735088619,NA
"Zm00001eb183150",1.57345836079186e-07,0.616449768707959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.60967893112486e-09,4.34510242901475e-05,8.22069125731039e-05,5.19800890092036e-07
"Zm00001eb183170",6.84499221581326e-09,0.609367252766632,2.29447151534403e-15,NA,0.000340374608005961,NA,1.19717034206094e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb183910",1.17888269104065e-10,0.739706393342147,1.02563581990479e-08,NA,0.0188235672571762,5.60204229273495e-11,NA,NA,NA,NA,5.91433409464823e-07,0.000168048978484273,NA,NA,NA,NA,NA,NA
"Zm00001eb184240",9.59415073292447e-08,0.626603583127136,NA,NA,NA,NA,2.13829795344584e-09,NA,NA,NA,NA,2.71933694704871e-06,0.000787398721860395,NA,NA,NA,NA,1.62549594309958e-06
"Zm00001eb184660",4.46765207138885e-08,0.641741530913184,0.0344456097965049,NA,NA,NA,9.64021228252129e-10,NA,NA,NA,NA,2.08910635035987e-05,2.50352027289349e-05,1.71106464329466e-07,NA,NA,NA,NA
"Zm00001eb185190",2.4726041726917e-08,0.653018866074723,0.0175000210358478,NA,0.00366652411711551,NA,0.121139155943691,NA,NA,NA,0.041380948448338,NA,NA,NA,0.025642247081212,NA,NA,NA
"Zm00001eb185590",1.19646212637698e-08,0.666354304781731,NA,NA,NA,NA,2.74507624715233e-10,NA,NA,NA,NA,2.10868339123654e-07,0.000256520603262001,NA,NA,NA,NA,4.50294047519863e-07
"Zm00001eb185950",3.56334353938487e-08,0.646097222599253,1.13483260601188e-05,NA,0.0403541449700446,NA,5.79838747148950e-10,NA,NA,NA,NA,NA,NA,NA,NA,0.000206544807883575,NA,6.35224206592921e-06
"Zm00001eb185980",3.37599177685024e-09,0.688343631916016,0.0191784561200685,NA,NA,NA,3.44084287825596e-10,NA,NA,NA,NA,1.32186250878025e-05,NA,1.12150186789624e-07,NA,NA,0.00828416102171175,NA
"Zm00001eb186250",5.33805768755519e-08,0.638274172671388,NA,NA,NA,NA,1.29933329620134e-09,NA,1.61638779206019e-05,NA,NA,NA,NA,3.36949442027776e-06,NA,0.000185156144941091,NA,NA
"Zm00001eb186390",1.48292405813339e-16,0.83835735602396,NA,NA,0.00317171492527887,3.01043661751709e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb186400",1.85128682368902e-19,0.884289256140544,NA,NA,0.00186656948562315,4.428539790877e-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb186410",8.94316322547779e-11,0.68553337628911,NA,NA,0.00376993962443935,1.36643177640617e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb186610",4.6755511050168e-13,0.758180320955175,NA,NA,5.28094300116101e-05,6.87063190642444e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb186790",5.38477204082352e-12,0.755164026636479,NA,NA,0.0220987576774504,NA,NA,NA,NA,5.3658049459444e-08,NA,NA,NA,NA,NA,NA,NA,0.0131176376693956
"Zm00001eb186860",6.6590600813324e-14,0.804846803683663,0.0395526187831666,NA,1.2208612916246e-05,4.51333807481885e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00421892457773501
"Zm00001eb186980",2.63096546283471e-12,0.764059979308832,1.25976439693039e-21,NA,0.00414936983613017,5.33897641498804e-13,NA,NA,NA,NA,NA,NA,NA,1.22075034271206e-05,NA,NA,NA,NA
"Zm00001eb187030",5.53939472589639e-13,0.782301733498052,2.5960546226146e-18,NA,7.01516518528829e-12,2.85053856427902e-13,NA,1.98449352019323e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb187200",8.38150574637684e-09,0.672697653225304,1.10937075892717e-09,0.0324562864526926,0.000368687251723073,1.08171456192771e-09,NA,NA,NA,NA,NA,NA,NA,0.00157637285039755,NA,NA,NA,NA
"Zm00001eb187280",8.16303373786308e-18,0.877290546637357,NA,NA,7.17541671501943e-14,2.39604946104549e-14,NA,NA,NA,5.10036786620906e-06,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb187290",9.35845090019509e-10,0.709117351094426,1.43819124220102e-05,NA,1.17849207369604e-09,4.79196579385679e-06,NA,NA,NA,0.00267094311866003,NA,NA,NA,NA,NA,NA,NA,0.0479029581458057
"Zm00001eb187400",4.47994059795301e-09,0.617559732955346,1.86558243608821e-19,NA,NA,5.17007550675318e-08,NA,NA,1.5530761223539e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb187430",2.11484917244454e-18,0.885528063946817,9.44284103571141e-18,0.548260110200508,3.03030016570429e-13,3.92828165903718e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb187460",6.6902671263115e-10,0.652245968925252,0.000294258985664128,NA,NA,NA,NA,NA,NA,6.31054576186732e-08,NA,NA,2.17345746794368e-08,NA,NA,NA,NA,NA
"Zm00001eb187590",1.79307250977681e-10,0.799337798012066,1.46455907747601e-08,0.670330221893322,0.00126758898631604,0.028496271546795,NA,NA,NA,NA,NA,0.00129023870816955,NA,0.000114365701892642,4.94285210195361e-06,NA,0.0135307603936018,NA
"Zm00001eb187610",6.22604625192188e-10,0.653494113297373,1.49993232282125e-12,NA,NA,1.77124860428027e-09,NA,NA,2.65090686969855e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb187850",3.79646966308197e-13,0.808397822877884,NA,NA,NA,NA,NA,NA,NA,NA,1.8945638903971e-14,2.35125727276057e-11,1.40330361534239e-11,4.14144876203369e-13,NA,NA,NA,NA
"Zm00001eb187870",2.92192390046637e-11,0.732788298052965,NA,NA,2.76490393848514e-11,3.85180506083565e-08,NA,NA,NA,NA,NA,NA,NA,0.00879908575765672,NA,NA,NA,NA
"Zm00001eb187890",5.60871986857643e-18,0.86277185666683,NA,NA,9.53747427504704e-12,2.57231929768575e-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb188030",1.08401548626567e-10,0.714027945523604,NA,NA,5.85197244410849e-06,1.5982729245915e-10,NA,NA,NA,3.14828447760197e-06,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb188050",2.3934437921444e-08,0.621589920547114,1.16802526107674e-12,0.00405880963729669,0.000341176515723463,NA,NA,NA,NA,0.00534719000302413,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb188070",5.80634866360953e-24,0.940726218111863,6.38068084505841e-26,0.423791294208068,6.73280363031077e-20,2.41191409248175e-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb188190",6.66509201121406e-08,0.600864047701488,1.34566294572271e-16,0.00362665548609221,0.00580760456066491,NA,8.30101122953072e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb188220",1.562680928495e-08,0.629889829812453,1.77953634533082e-12,6.24456223213688e-05,2.20515021090951e-08,6.90980774020278e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb188240",1.64487151691154e-14,0.818424276582822,3.59742979140334e-17,0.152568973059174,1.03836078608449e-11,5.66446910632345e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb188310",4.20161261885765e-13,0.807360347580162,1.41109157738802e-06,0.0090084316920943,1.13553455634816e-06,3.43843154639635e-11,NA,NA,NA,0.00157493392603632,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb188330",1.36721934268742e-11,0.768038108147983,9.9935391090474e-16,0.100024202558444,2.06906875025083e-07,NA,0.0299822538038852,NA,NA,2.78693580927997e-08,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb188340",1.17199130935092e-11,0.829136010886468,NA,0.115662074847036,0.229196883516931,0.049795962742791,7.39201944308165e-08,3.04963412289149e-06,0.000462118353304211,8.5879963761817e-07,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb188350",1.4358954757823e-09,0.638709833383658,7.39749301245139e-27,NA,6.76711796283869e-10,6.2309324014246e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb188460",1.22354608489877e-08,0.66595113683453,3.49738970343551e-08,0.0148819775183536,6.58335957364844e-06,4.6473131088472e-06,NA,0.00257533553653243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb188570",1.73381686339849e-12,0.812584709114533,5.50417815400052e-11,2.86311134337304e-05,1.42753314849785e-07,2.76973135029411e-08,NA,0.000502239363542082,NA,NA,NA,NA,NA,NA,NA,0.0154540193792267,NA,NA
"Zm00001eb188750",4.8239155885662e-22,0.943593428443501,7.34502346777393e-21,6.09142967984036e-05,1.69482965110806e-16,5.36246135401862e-17,NA,0.00554599741926189,NA,NA,NA,0.0402180662036906,NA,NA,NA,NA,NA,NA
"Zm00001eb188990",4.85456590815542e-13,0.805872493667664,7.96557618038783e-16,0.00109239892868301,1.15263262556306e-07,2.68784394162768e-08,NA,0.00721406507758719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb189060",9.42432978845283e-09,0.670621627521174,4.56828345099486e-10,NA,0.00025028849617508,8.59337298055187e-09,2.38475245305291e-05,NA,NA,NA,NA,0.0376065342111811,NA,NA,NA,NA,NA,NA
"Zm00001eb189140",1.61572375777997e-10,0.735273869969231,NA,NA,NA,NA,1.57463445023047e-11,NA,5.83264876790602e-07,NA,NA,NA,NA,1.96032757914054e-10,NA,5.25502266694596e-06,NA,NA
"Zm00001eb189170",1.92208372226126e-16,0.855623703570901,2.69537254269123e-20,0.198384481611899,1.06302481768584e-11,3.94663474602732e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb189200",2.24450896723278e-10,0.703042547274848,1.69006761122078e-08,0.113351457578344,5.84361041909128e-06,3.4496231029347e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb189210",8.16657354083107e-07,0.612105856953084,9.65207532626601e-17,0.000285298155046458,0.0948048361806016,0.00416205314323365,NA,NA,NA,0.0404515344861184,NA,NA,NA,NA,0.120933088613197,NA,NA,NA
"Zm00001eb189310",3.23672630811635e-07,0.601123163212257,1.02748878482875e-12,0.00535561501884113,4.15432384553056e-05,1.04049155327098e-05,NA,NA,NA,NA,NA,0.00085773212965331,NA,NA,NA,NA,NA,NA
"Zm00001eb189350",2.01094677105693e-20,0.939466381867291,5.11701575767221e-20,0.00191702994204561,6.81293339712566e-16,1.80783974962237e-16,NA,0.00473586826268738,NA,NA,NA,0.0135460686720291,NA,NA,NA,0.0262766313249446,NA,NA
"Zm00001eb189390",3.94445033280904e-12,0.75907102432342,5.33468065955429e-19,0.278305593585115,1.71797476540394e-07,2.44436690954926e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb189440",3.66781290534165e-13,0.808749283308372,0.000202050448880656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.95630824315474e-13,1.39169106134887e-14,3.15215224068338e-11,4.57374585640779e-11,NA
"Zm00001eb189570",2.95304826677661e-16,0.832693225220749,NA,NA,1.73655164125974e-09,8.35074538925894e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb189580",4.3749761957765e-17,0.881627656140452,NA,NA,0.752108810496994,6.0615605641791e-18,NA,NA,0.0116518891295805,NA,NA,NA,0.0313516508880973,NA,NA,NA,NA,NA
"Zm00001eb189640",3.46210720234302e-14,0.787691674224182,NA,NA,1.00201346407551e-09,2.90947371431466e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb189700",5.8200638885103e-14,0.782105440047406,NA,NA,2.36635227300518e-09,4.11491002630493e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb189710",3.94777306427841e-17,0.866922179546311,0.0267096356578138,NA,4.63165582994067e-12,5.08132325435663e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018911889224352
"Zm00001eb189720",2.7687377795308e-10,0.667253043895133,NA,NA,1.14476003098737e-05,8.09135752984617e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb189820",3.9528331697507e-16,0.850162181381596,NA,NA,0.00476127964511721,6.19445463581041e-17,NA,NA,0.0444660686476956,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb189850",2.47877710328798e-08,0.620899500077531,1.07688736190001e-24,0.000192304000415573,9.54211104078277e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00268120251555256,NA,NA,NA
"Zm00001eb189890",5.44691674650019e-08,0.637878716097507,1.46198575474437e-17,NA,0.00050329293000177,0.00132701443588069,6.10225395230202e-07,0.275147065470667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb189900",2.55454264852354e-15,0.853133287734704,6.59900212214044e-12,0.159258814396086,1.13826324687089e-09,3.41207237444635e-11,0.00746529520391763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb189910",2.92412146070832e-20,0.929500317315558,6.82988482092511e-18,0.518261622709035,8.43416811964411e-13,7.96722272414164e-12,NA,0.00414358745528446,NA,NA,NA,NA,NA,NA,0.0246422301100219,NA,NA,NA
"Zm00001eb189920",5.7041586892915e-15,0.828071363057159,3.19205264691608e-08,0.00442878403358992,NA,9.37582727560565e-11,NA,NA,4.35717851819933e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb189950",1.89106666888776e-11,0.763982602660857,8.51293027305432e-12,NA,2.44286226226208e-05,3.61117949841211e-08,6.98619803357533e-10,0.0420159097225223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb190030",3.13845311498632e-13,0.81033008501859,6.66521895072763e-17,2.35239927663344e-12,1.16007848995744e-05,6.97536131728448e-13,NA,NA,0.00460635117843826,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb190090",2.06593161360711e-10,0.731763901216527,NA,NA,5.73155388618585e-07,1.80914861353996e-09,NA,NA,0.00201430414736124,3.58109662421441e-05,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb190150",4.51042736519708e-10,0.720294257650013,8.73589325575993e-09,NA,3.52870764233271e-08,0.302775128084216,7.54512752509097e-05,NA,NA,0.0348614282089567,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb190230",8.15804619848001e-09,0.642187528781942,NA,NA,0.02814361987281,1.26038961165583e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00610079905145773
"Zm00001eb190240",2.70521862437639e-27,0.96580406499159,5.56276500449289e-25,0.00624208876423865,1.70243206906229e-21,6.09272986840786e-22,NA,NA,NA,NA,NA,NA,NA,NA,0.0247272561921886,NA,NA,NA
"Zm00001eb190350",6.74510510347764e-16,0.903309069650098,0.000346424109287453,NA,4.54978463370915e-05,0.321475308262244,2.2111789734296e-06,0.133399831628024,NA,0.000206004263490313,NA,NA,0.000817705429113573,NA,NA,0.0236777920159214,NA,NA
"Zm00001eb190360",1.29702316429254e-12,0.815553321766169,2.63285215372372e-18,0.00084454963175924,0.00125464332390501,NA,NA,NA,0.200274899920764,NA,NA,NA,NA,NA,3.39013917992967e-06,0.0113029210523022,NA,NA
"Zm00001eb190580",9.0257036998354e-12,0.773126974520299,NA,NA,NA,NA,2.4275072859019e-13,NA,NA,NA,NA,6.99402917832524e-09,3.69741535722791e-07,3.09812195897828e-11,NA,NA,NA,NA
"Zm00001eb190620",4.49198993548507e-09,0.65311007742603,6.6700375005283e-15,NA,NA,3.96102035460719e-10,NA,0.0435559674880296,0.000426365883575979,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb190660",2.0958630674195e-08,0.65610358492008,5.46589036155401e-11,0.409389988973244,NA,9.1794417399121e-06,NA,NA,1.55658706262208e-05,0.0121115279178611,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb190670",4.96953803530061e-11,0.75146834892463,0.0244630623459154,0.869284382628663,NA,5.24276600303549e-08,NA,NA,2.68849063579184e-06,NA,NA,NA,0.00066653970607823,NA,NA,NA,NA,NA
"Zm00001eb190750",1.55710927632676e-15,0.85694205558658,3.11807022876491e-05,NA,1.44111763118857e-11,1.81733467587109e-11,NA,NA,NA,0.00277819736311241,NA,NA,NA,NA,NA,NA,0.0337149417282726,NA
"Zm00001eb190880",1.29521095839131e-08,0.633485363569282,9.20843862002419e-24,NA,5.16792609785558e-05,9.31513243447088e-08,NA,NA,NA,0.00128570329238859,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb191140",1.24296171141667e-10,0.73896744216248,4.43688395518466e-10,7.37207594435729e-05,4.89769268223884e-10,1.42343222459604e-10,NA,NA,NA,NA,0.0142427458988215,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb191150",7.33362088832015e-11,0.719755511880544,2.6532674354769e-06,NA,1.2097650495902e-08,3.97649562695745e-10,NA,NA,NA,NA,NA,NA,NA,0.00069670809170467,NA,NA,NA,NA
"Zm00001eb191220",3.62748232139513e-10,0.723544090495097,0.00774795665745864,NA,NA,1.79329342763277e-11,NA,0.00840041342802221,9.98739332768778e-06,NA,NA,NA,NA,NA,NA,NA,0.003486949927457,NA
"Zm00001eb191260",1.08316116613511e-12,0.817372020649999,1.92829469365728e-10,0.000220705143947461,8.65199961246247e-12,0.00376931912255279,0.00050135879925504,NA,NA,0.029791455189375,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb191320",1.77994462986925e-12,0.768775226160332,7.77636646282514e-21,0.713085445160257,1.76526582795075e-09,1.9917747096463e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb191330",7.00705037861721e-09,0.645004321976725,NA,NA,3.80989640914724e-05,2.35751963655902e-08,NA,NA,NA,0.000260521072437172,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb191350",7.85190401074434e-11,0.789754607428841,1.02720243102919e-05,NA,NA,0.000389301575385577,NA,NA,6.78513593547835e-05,0.0221744486615168,0.148675367320434,0.000704407579311471,NA,0.00795722948001136,NA,NA,NA,NA
"Zm00001eb191410",9.15186606633142e-10,0.646755439679961,8.56620744374534e-09,NA,0.0117051268995687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.87228428065863e-09,NA,NA
"Zm00001eb191420",4.27078001786341e-08,0.610010590743239,5.98291070684454e-27,NA,5.13571791120786e-07,NA,NA,NA,NA,NA,NA,NA,NA,5.65589980319411e-08,NA,0.024195234992202,NA,NA
"Zm00001eb191430",5.68235340848040e-12,0.754482391671713,1.52682262429418e-21,0.0145772142266383,1.15820996004869e-10,2.15451807742853e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb191510",4.85653045722713e-09,0.651701336457238,NA,0.982679212502209,1.53427037336259e-06,1.54062081714613e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb191620",1.25568265589066e-10,0.680151738293773,2.79221492381746e-22,NA,2.32591842835937e-10,6.39005329706319e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb191790",2.66534940628813e-26,0.961419727058994,9.93563116317605e-24,1.19739670927937e-07,1.06608492394896e-18,2.0272910891744e-18,NA,NA,NA,NA,NA,NA,NA,NA,0.0101289718535239,NA,NA,NA
"Zm00001eb191820",1.16279206411214e-24,0.952917417637177,3.26090472776443e-23,2.37910724395016e-09,1.53999822360598e-16,6.41331841892065e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000485342789748397,NA,NA
"Zm00001eb191890",1.89621682648854e-15,0.837557256193894,1.8805720878236e-26,8.39594339963469e-09,4.19022995662906e-07,NA,NA,NA,NA,NA,2.26942234694571e-10,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb191990",3.33223851512864e-15,0.811141383461024,2.27537027000466e-07,NA,NA,5.92745601376003e-15,NA,NA,1.28124305492748e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb192080",8.39869410592323e-17,0.891228489016125,2.05863833477494e-22,0.771974183366689,6.61903575077382e-14,1.83169294620092e-06,NA,NA,NA,0.708195174068836,0.0417732154604896,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb192120",6.93899726323862e-09,0.645184302899466,1.00198787503224e-11,0.943995840069525,2.37827232806563e-06,1.19956974880952e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb192150",2.72755227605594e-10,0.727739157192669,NA,NA,NA,NA,2.52286703678506e-09,2.92950016911821e-08,NA,NA,NA,NA,0.331073914341661,3.36472271805165e-07,NA,NA,NA,NA
"Zm00001eb192160",2.7375467683192e-11,0.733687814179484,3.05174212299072e-15,NA,3.33069693557022e-10,9.20391724086874e-11,NA,NA,NA,NA,NA,0.0196681572462247,NA,NA,NA,NA,NA,NA
"Zm00001eb192170",1.22478443756763e-12,0.773196904352989,3.84324425666495e-17,NA,2.01710650883448e-11,5.08566259321471e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0240063484534542,NA,NA
"Zm00001eb192180",2.02432669773242e-12,0.767233397381171,2.5080376976138e-17,NA,2.70425560274173e-11,5.79690984103011e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0088292754600908,NA,NA
"Zm00001eb192250",3.91076843927254e-12,0.759177770692078,4.93981989984732e-17,NA,3.92286788009599e-11,NA,0.000947519522360131,NA,NA,2.06669185287013e-10,NA,NA,NA,NA,NA,NA,NA,NA
