"","p-value","R-squared","p.valor_beta0","p.valor_ControlvsPhosphorus","p.valor_Time","p.valor_TimexControl","p.valor_Time2","p.valor_Time2xControl","p.valor_Time3","p.valor_Time3xControl"
"Zm00001eb031340",3.58500631572333e-07,0.646585255631363,3.70852478643549e-11,NA,0.00561668108493347,NA,0.0365986561922453,NA,NA,NA
"Zm00001eb031370",8.59552128103658e-09,0.751148551432377,0.00893695120102398,NA,0.0048834873548871,NA,0.0108287173959861,0.0355111810109182,0.0220999061671856,0.04882797561828
"Zm00001eb031460",NA,3.6769276796128e-15,0.00867050573021788,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb031580",2.19899314234946e-07,0.527615569544461,NA,NA,0.000121946482237239,NA,NA,NA,NA,NA
"Zm00001eb031590",4.59699833135536e-08,0.664905087273453,5.90665457017995e-10,NA,NA,NA,0.00391704369937155,NA,0.0189186237108867,NA
"Zm00001eb031610",8.76804082836615e-05,0.448186893283894,1.49987910560479e-13,NA,NA,NA,0.00131075824019254,NA,NA,NA
"Zm00001eb031720",NA,0,0.0370987874295307,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb031730",2.59444795087445e-06,0.591558044133259,6.35638564778642e-18,NA,NA,NA,0.000294667229227504,NA,0.000644342763858753,NA
"Zm00001eb031780",0.00844132656582699,0.362449305857117,NA,NA,0.0192403319374693,NA,0.0154867341611985,NA,NA,NA
"Zm00001eb031790",3.81780449124666e-10,0.700695186946998,3.52292626514917e-29,NA,NA,NA,6.17427052981646e-06,NA,NA,NA
"Zm00001eb031840",NA,3.06410639967733e-15,0.00867050573021792,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb031850",2.24587400525951e-05,0.518447921584349,NA,NA,NA,NA,0.000748155610952622,NA,NA,NA
"Zm00001eb031860",0.00343854957939973,0.378664251005473,0.0374167388208815,NA,0.0264806631473819,NA,NA,NA,NA,NA
"Zm00001eb031870",4.31065648970596e-17,0.826632368270022,1.846969556714e-22,NA,1.27496995371498e-07,0.0129821773026403,NA,NA,NA,NA
"Zm00001eb031930",1.23397158823076e-07,0.643610228243477,3.29203868705016e-17,NA,NA,NA,0.000745011629208047,NA,0.00292578029052054,NA
"Zm00001eb031940",0.000556125511560478,0.427487825339345,2.05059242563949e-17,NA,NA,NA,0.00211160310256694,NA,NA,NA
"Zm00001eb031990",1.15359854963709e-05,0.65280805808824,4.90495883537838e-16,0.00188052822565622,NA,0.00241025289925178,NA,0.00210632538582235,NA,0.00161306960605923
"Zm00001eb032010",0.00146652709022251,0.359282759610016,3.23179465846753e-12,NA,0.00345190065557322,NA,NA,NA,NA,NA
"Zm00001eb032230",3.37679714549525e-06,0.572933838979287,6.12396335745817e-17,NA,0.000182023743244842,NA,NA,NA,NA,NA
"Zm00001eb032320",0.000453786906413582,0.490819506564709,NA,NA,0.00129065850054444,NA,0.00207580929629956,NA,NA,NA
"Zm00001eb032330",5.82719663705354e-06,0.611724262736697,NA,NA,0.000378509799092504,NA,NA,NA,NA,0.0260548486109627
"Zm00001eb032340",1.34010607258049e-05,0.529069707819779,5.0432342218114e-20,NA,NA,NA,0.000373718946357451,NA,NA,NA
"Zm00001eb032380",2.85120741677209e-13,0.812907106051099,5.21248686768458e-18,0.0342199630208261,NA,NA,0.000929405834179144,NA,0.00594503750188952,NA
"Zm00001eb032400",0.00336291814162373,0.409843819728048,0.0270879445036365,NA,NA,NA,NA,0.0103349584074599,NA,0.0194723181667084
"Zm00001eb032420",1.71677697376277e-08,0.759048754535859,5.81945280702523e-05,0.0171888624259134,0.00193099238838451,0.0253856518953481,NA,NA,NA,NA
"Zm00001eb032500",1.01615984294948e-05,0.532603955720526,4.51818032967954e-12,0.0117928168762723,NA,NA,0.00171993800534164,NA,NA,NA
"Zm00001eb032510",1.92090171925004e-05,0.524424271315732,NA,NA,NA,NA,NA,NA,0.000961126604740818,NA
"Zm00001eb032520",0.000348709231041117,0.483954475255718,NA,NA,0.000680994145951388,NA,NA,NA,NA,NA
"Zm00001eb032560",1.29055722643283e-09,0.726222306596743,NA,NA,NA,NA,6.57898805854471e-05,0.0255478098170301,NA,NA
"Zm00001eb032570",7.32877961608769e-13,0.784017666437027,NA,NA,NA,NA,0.00599859024888565,0.000540143936724881,0.0135900559407858,NA
"Zm00001eb032580",1.55061064205316e-06,0.50934796931836,NA,NA,1.45151695757125e-05,NA,NA,NA,NA,NA
"Zm00001eb032590",7.32877961608769e-13,0.784017666437027,NA,NA,NA,NA,0.00599859024888565,0.000540143936724881,0.0135900559407858,NA
"Zm00001eb032600",7.87433638035742e-08,0.643683331346696,1.33766927166114e-11,NA,9.13878238698709e-06,NA,NA,NA,NA,NA
"Zm00001eb032630",0.000129015661105372,0.474870238570564,NA,NA,0.00480573526969309,NA,NA,NA,NA,NA
"Zm00001eb032650",2.84189438156094e-06,0.630744851459331,NA,NA,0.00410648710962497,NA,0.0278477875856685,NA,NA,NA
"Zm00001eb032670",0.000649783696468357,0.365109474737965,0.0226287401517305,NA,NA,NA,0.00196323016647681,NA,0.00195947193791385,NA
"Zm00001eb032690",5.17777316050235e-06,0.591091919838652,1.06971853975769e-20,NA,NA,NA,0.00572307335087624,NA,0.0204248707473422,NA
"Zm00001eb032720",NA,0,0.0370987874295308,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb032770",NA,1.63884490902741e-15,0.0359135492809532,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb032780",1.57597697899672e-06,0.569276217729784,4.92919475769088e-20,NA,0.000127831349722781,NA,NA,NA,NA,NA
"Zm00001eb032810",0.000333518404767725,0.629842801493546,0.0116673270972657,NA,0.0213081319860586,0.0033144198377588,0.0181995830336733,0.00365607099393146,0.0113902108580379,NA
"Zm00001eb032850",1.48066238690536e-06,0.593258101023763,0.00300112013312129,NA,NA,NA,0.00247388762328871,NA,0.0088376853829109,NA
"Zm00001eb032880",2.4246088049327e-05,0.577478956108161,0.00055097551566876,NA,0.00780963945934265,NA,0.0106778600816662,NA,0.0118213150252331,NA
"Zm00001eb032960",0.00037240978910843,0.472275766027324,0.0207232476764981,0.0204405545665114,0.0109129845762948,NA,0.0231390982798634,NA,0.043640491714664,NA
"Zm00001eb032990",3.7503334593052e-06,0.596292621076796,1.49177598659091e-11,NA,0.000146388629801313,NA,NA,NA,NA,NA
"Zm00001eb033010",4.17386232859643e-11,0.766034657455852,0.0237685432154549,NA,0.00401928352053484,NA,0.00646287225765416,0.00441914956167876,NA,NA
"Zm00001eb033050",4.47840686466919e-16,0.791053190128175,8.49911947482474e-17,NA,NA,NA,3.78553532227301e-07,1.11969872684403e-05,NA,NA
"Zm00001eb033090",0,0.999999957153171,9.67662008800693e-07,3.85858578793424e-06,3.70975795474221e-06,0.000135288753324868,5.28046253606443e-05,0.00106690132799766,0.000297335692403052,0.00385972246201111
"Zm00001eb033110",2.82770850359751e-06,0.612942952466744,7.43181672717513e-13,NA,0.000247924767254407,NA,NA,0.00366847643147722,NA,NA
"Zm00001eb033120",1.22071716188048e-06,0.617985394377524,7.17876874481134e-11,NA,0.000424787687159164,NA,0.00164658647966773,NA,NA,NA
"Zm00001eb033130",1.87126511959676e-07,0.642767486753245,2.6172472322444e-09,NA,9.59321388640563e-06,NA,NA,NA,NA,NA
"Zm00001eb033190",4.99565841295793e-05,0.500277203346814,6.25171047839893e-18,NA,0.000565132517611117,NA,NA,NA,NA,NA
"Zm00001eb033200",6.86600094067366e-06,0.57734976363319,0.00146011072780634,NA,NA,NA,NA,0.00281991582721358,NA,NA
"Zm00001eb033240",5.61977079489631e-06,0.570116729158372,9.67105254319046e-20,NA,NA,NA,0.00440137595526273,NA,0.0147540475886458,NA
"Zm00001eb033390",3.23076702021844e-17,0.831731640670918,6.65724900477975e-24,NA,NA,NA,1.36867754048837e-07,0.00869838724858347,NA,NA
"Zm00001eb033440",1.43700801926939e-07,0.612450040665908,5.30898245914075e-06,NA,NA,NA,0.000924157920421366,NA,0.00453101180803721,NA
"Zm00001eb033470",7.00394413376997e-05,0.527849780220923,1.18546937616077e-13,NA,0.0436503424379669,NA,0.0111710818762775,NA,NA,NA
"Zm00001eb033480",5.27777664110268e-07,0.59266150990895,3.79075910197274e-20,NA,7.15880424509879e-05,NA,NA,NA,NA,NA
"Zm00001eb033490",0.0169903484408963,0.408000986482649,2.7292635460964e-10,0.0300672250327189,NA,0.0218151154019573,NA,0.0208625031962387,NA,0.0218256966800813
"Zm00001eb033500",3.93971197238028e-10,0.709921668161436,3.21775304422751e-12,NA,NA,NA,0.000620894362973394,NA,0.00354380597669467,NA
"Zm00001eb033540",1.34229644867376e-35,0.892555715629423,NA,NA,1.0988306509606e-06,NA,NA,NA,0.001402116988845,NA
"Zm00001eb033580",1.0527834099151e-05,0.560269927640557,1.10298619611478e-15,NA,NA,NA,0.00809686096196366,NA,0.0276077535367709,NA
"Zm00001eb033610",NA,0,0.00325563196441212,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb033740",8.15708588407646e-05,0.704017448375888,NA,0.0329169430904277,0.0148375251763752,0.0333207239928036,0.0188181334833715,0.0316244846668357,0.028597442484522,0.0340021196982756
"Zm00001eb033760",3.24993366642072e-08,0.727360590112604,5.84963729715266e-05,NA,0.00256567579444213,NA,NA,NA,NA,NA
"Zm00001eb033870",6.26040166657895e-06,0.552099872392943,9.83055255348593e-15,NA,NA,NA,NA,NA,0.00253765079081906,0.00574704364710516
"Zm00001eb033960",1.51417215845669e-07,0.652115541847076,3.09675804795924e-09,NA,0.000222309901743423,NA,NA,NA,NA,NA
"Zm00001eb034050",7.12483065893545e-06,0.563975264697729,0.000240620711225744,NA,0.000113948789879255,NA,0.000192277476675218,NA,NA,NA
"Zm00001eb034170",0.00362466775219629,0.39730553937358,1.17580102166216e-13,NA,NA,NA,NA,0.0111976866257511,NA,0.018832615265595
"Zm00001eb034220",NA,3.6769276796128e-15,0.00867050573021788,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb034240",2.03790333976245e-19,0.794698486667617,0.00618203622943133,NA,NA,0.000168239671685884,5.88222654559762e-07,NA,NA,NA
"Zm00001eb034280",8.28853457772054e-05,0.502378819986907,8.94967883916458e-06,NA,0.000565717326684816,0.0368042435422315,NA,NA,NA,NA
"Zm00001eb034290",2.0401775189291e-09,0.750474501654612,2.39535035692793e-08,NA,0.000496534977027059,0.0426680699158809,0.00596637040516414,NA,NA,NA
"Zm00001eb034310",5.1672795465735e-05,0.542201702075487,NA,NA,0.00677394761833575,NA,0.014628700060771,NA,NA,NA
"Zm00001eb034320",0.0259461236518119,0.257021866183477,NA,NA,NA,NA,NA,NA,NA,0.0364169970691492
"Zm00001eb034370",4.24885961336681e-11,0.775109349482641,2.31565132592614e-08,NA,0.000136543313048731,0.022287494758623,0.00165356608774454,NA,NA,NA
"Zm00001eb034390",0.0172296596818286,0.313257244921776,NA,NA,0.0307711902163009,NA,0.029066584604504,NA,NA,NA
"Zm00001eb034410",1.03342137943733e-07,0.622920068996561,0.00796223265747933,NA,0.00212610112591827,NA,0.0168013541919761,NA,NA,NA
"Zm00001eb034420",NA,0,0.0370987874295307,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb034460",5.45248049036511e-06,0.554449056636965,8.34475672601594e-07,NA,0.000399869844751186,NA,0.00154465354832739,NA,NA,NA
"Zm00001eb034470",4.96570861671069e-05,0.593710394723041,0.0467559952686694,NA,0.00224460611812852,0.0486841133291272,0.00399234860502433,NA,NA,NA
"Zm00001eb034480",5.85940397948291e-06,0.649155393752146,3.28712277155508e-05,NA,0.0016130121340655,0.0199821641939661,0.00909463957363031,NA,NA,NA
"Zm00001eb034500",NA,4.1365436395644e-15,0.00867050573021779,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb034510",NA,9.54017092217095e-16,0.0294959389700923,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb034520",3.11554557427533e-09,0.698880757895113,9.68327348795659e-10,NA,2.24725897522314e-05,NA,9.64799506311585e-05,NA,NA,NA
"Zm00001eb034570",2.8164444782564e-05,0.613208388559203,1.28780031567321e-14,0.00720902384272719,NA,NA,0.00754274583466303,NA,NA,NA
"Zm00001eb034610",2.94714671453568e-09,0.694974593745967,NA,NA,0.00104438400160314,NA,0.0114897688264315,NA,NA,NA
"Zm00001eb034650",0.000642052723882752,0.542461696965368,8.93298143119856e-20,NA,NA,NA,0.00182486254649884,0.036288661265483,NA,NA
"Zm00001eb034670",1.28586059527997e-12,0.810550817135697,1.9600226445415e-07,0.000131996373720019,0.000386456558495489,7.64163307887327e-05,NA,5.38909034956247e-05,6.81679854991985e-05,NA
"Zm00001eb034740",1.76264662199659e-15,0.803315076104002,3.11272886533845e-23,NA,NA,NA,2.46731316709395e-07,0.0097834800997955,NA,NA
"Zm00001eb034810",4.94740236358157e-09,0.661464594563273,3.89080893730964e-10,0.000390786452757452,NA,0.00373824944191588,0.00998943583753978,0.0117244591510182,NA,NA
"Zm00001eb034820",2.91793435275597e-05,0.5027624491723,1.82951588976034e-22,NA,NA,NA,0.000660725685791038,NA,NA,NA
"Zm00001eb034840",2.3084554037786e-06,0.57698841997647,3.79405342931772e-19,NA,0.000160346641000383,NA,NA,NA,NA,NA
"Zm00001eb034870",3.89153097298963e-09,0.758028254521693,7.43902782615208e-07,0.0262582788076495,NA,0.026326691910876,0.00362964126640149,0.0255718110415494,NA,0.0310743871707032
"Zm00001eb034880",NA,2.61450812471558e-15,0.00419678380224759,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb034900",9.19246892891768e-17,0.807490665421257,1.18611527557657e-12,NA,NA,NA,0.00117911455066315,NA,0.0140071886378133,NA
"Zm00001eb034920",2.11382040126316e-05,0.52711685703633,1.30757259765746e-24,NA,NA,NA,0.000433803285814296,NA,NA,NA
"Zm00001eb034970",1.73395463384389e-05,0.555148429377741,0.00857326662802345,NA,NA,0.0262908316216106,0.00124884484257777,NA,NA,NA
"Zm00001eb035010",5.43592186661069e-06,0.541710939124264,1.20574494077699e-08,NA,5.37789211208218e-05,NA,NA,NA,NA,NA
"Zm00001eb035150",NA,3.98333831958053e-15,0.00867050573021782,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb035200",0.00127264251139297,0.359899806639646,0.0496112731727653,0.0315759470654601,NA,NA,NA,NA,NA,NA
"Zm00001eb035230",6.05106729179108e-07,0.65316866571711,1.50947416710425e-15,NA,7.6341770761784e-05,NA,NA,NA,NA,0.0109377780603241
"Zm00001eb035300",2.11979816215265e-05,0.608402027186631,3.28968566422054e-15,NA,NA,0.000366356194482859,NA,0.000692110708347664,NA,0.00102309045559049
"Zm00001eb035330",NA,4.1365436395644e-15,0.00867050573021779,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb035340",1.62903445355648e-10,0.722060114169963,7.3498709288098e-25,NA,NA,NA,2.26235306810436e-06,0.0058064075466065,NA,NA
"Zm00001eb035390",5.77640972441561e-08,0.67321369112725,3.67949181000321e-16,NA,3.81574072410372e-05,NA,NA,NA,NA,0.00922875033271457
"Zm00001eb035420",2.1308036076663e-07,0.663346783536787,2.55022720412977e-11,NA,0.000475699144528693,NA,0.00247436548141918,NA,NA,NA
"Zm00001eb035440",8.7207687833567e-05,0.564559700798036,1.79471779477897e-13,NA,0.00502449260156269,NA,0.0177210000586867,NA,NA,NA
"Zm00001eb035450",0.00201604567848266,0.452742749163442,2.12009067434465e-23,NA,NA,NA,0.0016903707737645,0.0397630591912937,NA,NA
"Zm00001eb035520",0.00102548823493303,0.377327008149654,7.94599640556087e-20,NA,0.00384832143130307,NA,NA,NA,NA,NA
"Zm00001eb035550",1.37408341663093e-07,0.650622295702497,NA,NA,7.67171022291386e-05,NA,NA,NA,NA,NA
"Zm00001eb035560",4.16734597463882e-07,0.718526631110655,2.36596265711529e-06,NA,0.000905810124251729,0.0155165772443587,0.00049764021010664,NA,NA,0.00205690005723901
"Zm00001eb035580",1.42185799238944e-10,0.745298286636757,1.56768177550222e-24,NA,NA,NA,2.17668626291554e-06,0.00301602950795144,NA,NA
"Zm00001eb035750",9.31051932481351e-05,0.555122341317068,3.61875900067985e-21,NA,NA,NA,0.000773652565876451,0.0332710913924836,NA,NA
"Zm00001eb035760",4.54254896832419e-05,0.502470365045705,4.04626377181374e-22,NA,NA,NA,0.000684928932071801,NA,NA,NA
"Zm00001eb035770",4.69888913674139e-05,0.579695348474354,1.0572405213875e-19,NA,NA,NA,0.000599375387486181,0.0144071284627412,NA,NA
"Zm00001eb035870",9.47518925294447e-07,0.617471531268071,0.00302972930154231,NA,0.0115854288054124,NA,0.0132285573087159,0.026075574439566,0.01854673768609,NA
"Zm00001eb036160",NA,0,0.0483894283243406,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb036180",NA,0,0.00867050573021772,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb036210",NA,0,0.00325563196441211,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb036230",NA,0,0.0138911087337139,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb036270",8.91169427176752e-17,0.819046747952455,9.36100071793989e-15,NA,4.22004257418882e-06,NA,3.96206060001386e-05,NA,NA,NA
"Zm00001eb036330",0.000114397792938375,0.471332624580249,2.1548722448035e-09,NA,0.00427302018059649,NA,0.01486387072716,NA,NA,NA
"Zm00001eb036340",NA,0,0.00867050573021776,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb036380",NA,0,0.0370987874295308,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb036470",NA,0,0.000218314254512232,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb036480",4.20956228235211e-06,0.608699202273036,9.88934007410441e-17,0.0255433228521777,NA,NA,0.000657242912078363,NA,NA,NA
"Zm00001eb036520",0,0.999999957153171,9.67662008800693e-07,3.85858578793424e-06,3.70975795474221e-06,0.000135288753324868,5.28046253606443e-05,0.00106690132799766,0.000297335692403052,0.00385972246201111
"Zm00001eb036550",1.94587480362547e-23,0.867117609169801,2.05630034156673e-08,NA,1.19089568696889e-05,NA,NA,0.0023031418130265,0.0180394745131271,NA
"Zm00001eb036630",7.01518866364212e-09,0.703966294267011,2.7689711088657e-13,NA,0.000103352803002818,NA,0.000519259357301589,NA,NA,NA
"Zm00001eb036700",NA,0,0.0370987874295307,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb036710",1.55238303925863e-05,0.533125398692835,1.12238732111759e-21,NA,NA,NA,0.000354748711799544,NA,NA,NA
"Zm00001eb036720",1.11822053451243e-07,0.654613773306837,1.04734572586308e-15,NA,NA,NA,0.000152094471569397,0.00467854748407481,NA,NA
"Zm00001eb036770",1.50149527572903e-10,0.742250282314,4.18652161798241e-17,0.027201413338713,2.65141450948968e-05,NA,NA,NA,NA,NA
"Zm00001eb036780",1.06396138321329e-05,0.61533686481212,2.85199172769165e-19,NA,NA,NA,0.00928518115270517,0.0129558063087162,NA,0.0211446384015587
"Zm00001eb036910",1.38165539240914e-05,0.588490863129918,2.88929418208241e-14,0.0383474841385026,NA,NA,0.000640114596231599,NA,NA,NA
"Zm00001eb036990",NA,2.64690779091612e-16,0.0208100914160739,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb037010",6.70442563519075e-14,0.760689299311438,3.85487640729113e-14,1.38239235019314e-05,NA,NA,0.00371028021272177,NA,NA,NA
"Zm00001eb037040",2.18276085185976e-05,0.581245255414253,NA,NA,NA,NA,0.00289574091519378,NA,0.00633069942485799,NA
"Zm00001eb037210",NA,0,1.737011273256e-11,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb037220",0.000655897202934124,0.43647977454226,NA,NA,NA,NA,0.0101960661735707,NA,0.0195777730529462,NA
"Zm00001eb037230",1.43140447895488e-05,0.534220069208598,5.79518952836837e-19,NA,NA,NA,0.000321261380504901,NA,NA,NA
"Zm00001eb037280",2.83837828402158e-25,0.900175191676708,1.44557325964278e-13,NA,NA,0.0156929439107204,0.000317231391153647,0.0125011730569153,0.00152330998496584,0.0129841964482173
"Zm00001eb037340",NA,0,0.0370987874295307,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb037350",3.80490741319666e-07,0.628041178290517,2.49975748475535e-17,NA,NA,NA,0.00591667240095197,NA,0.0249561827105266,NA
"Zm00001eb037390",NA,0,0.0139115502052659,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb037410",1.3242466033453e-15,0.8152357985934,NA,NA,5.40858353236516e-06,NA,3.99911741186524e-05,NA,NA,NA
"Zm00001eb037440",3.64961288734715e-20,0.847266428688103,1.14704616433285e-10,NA,NA,NA,1.08040825959512e-05,NA,0.000115151904434771,NA
"Zm00001eb037470",4.9122607951833e-10,0.702564737641547,4.43205412162639e-19,NA,NA,NA,NA,NA,6.21257579121138e-05,0.000691684494112504
"Zm00001eb037540",7.49998730139165e-13,0.776400450814876,1.07085431835635e-22,NA,NA,NA,5.51647194277459e-07,0.00365613008782525,NA,NA
"Zm00001eb037560",0.0025683294058332,0.402903147689396,3.13895591912607e-07,NA,0.0041096055544752,NA,0.00329054724109577,NA,NA,NA
"Zm00001eb037570",1.84108072035473e-16,0.828243387115772,4.1365153286805e-09,NA,0.000975965072230533,NA,0.01595574707278,NA,NA,NA
"Zm00001eb037670",1.34130087828751e-18,0.809512684415183,4.54234751639611e-09,NA,NA,NA,7.59456991446151e-05,NA,NA,NA
"Zm00001eb037690",5.77994815352182e-05,0.573788064369572,1.55497135078893e-25,0.000432780700998164,NA,0.00364648133808947,NA,0.00823413364421238,NA,NA
"Zm00001eb037710",NA,0,0.0307280775210024,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb037850",NA,0,0.0208100914160739,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb037920",1.5526375294217e-05,0.465135571441843,2.1268805976814e-14,NA,NA,NA,0.000361139842122514,NA,NA,NA
"Zm00001eb037930",1.25080425776258e-07,0.600917916485235,1.50670012278232e-23,NA,NA,NA,6.52473865981639e-05,NA,NA,NA
"Zm00001eb038000",NA,1.43398929539898e-15,0.0359135492809533,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb038040",9.45828295822057e-06,0.560018580541535,3.46490160407701e-11,NA,NA,NA,0.00451325994696957,NA,0.0150261473990163,NA
"Zm00001eb038100",1.54635563955549e-09,0.683150986582556,0.0127396019716969,NA,NA,0.00964194410089457,0.00405312360533206,NA,NA,NA
"Zm00001eb038110",7.43282845575905e-07,0.695963153417666,4.28272835711397e-21,0.000523637855944089,NA,0.00166461632875721,0.000728533293386184,0.0130071715316395,NA,NA
"Zm00001eb038160",0.000180048023686182,0.458371886721625,4.14447176452056e-13,NA,0.00101342867499059,NA,NA,NA,NA,NA
"Zm00001eb038250",3.23736653721983e-10,0.712418313027919,NA,NA,NA,NA,0.000170196603567742,0.0273098398041464,NA,NA
"Zm00001eb038270",0.000268518204834713,0.440503397531956,1.17091105124663e-10,NA,0.00132712694501759,NA,NA,NA,NA,0.00698889636257964
"Zm00001eb038290",0.00153924011911088,0.476054890856835,NA,NA,NA,NA,NA,NA,0.0194333579507901,NA
"Zm00001eb038360",0.00696469062582589,0.448187035207828,0.0166350054275362,NA,0.0410818309111816,NA,0.0304344898547553,NA,0.0282422413847983,NA
"Zm00001eb038380",0.00010576478928407,0.422128129909286,1.51517521342042e-10,0.00108614394173057,NA,0.0183878028161569,NA,NA,NA,NA
"Zm00001eb038410",1.77993697147296e-24,0.878138915000841,7.34067388353109e-20,NA,NA,NA,0.000977971914559427,NA,0.0206370240939035,NA
"Zm00001eb038460",1.20691445869185e-08,0.705314857099186,0.0011499845989146,NA,NA,NA,0.00845263745444197,0.00996679884010231,NA,NA
"Zm00001eb038530",1.32708307299978e-06,0.579208908770281,2.30720437496704e-24,NA,0.000139780929300574,NA,NA,NA,NA,NA
"Zm00001eb038540",1.07000068019876e-06,0.586481912600245,2.14769503386475e-12,NA,9.16714705900585e-05,NA,NA,NA,NA,NA
